Product_Name,Total,Selling_Price,Offer,Ratings,Description
PHILIPS Xenium E172,"₹3,199","₹1,298",59% off,3.7,32 MB RAM | 32 MB ROM 6.1 cm (2.4 inch) Display 0.3MP Rear Camera 1700 mAh Battery 1 YEAR WARRANTY ON MOBILE AND 6 MONTH N BATTERY
"APPLE iPhone 14 (Blue, 128 GB)","₹79,900","₹69,999",12% off,4.6,"128 GB ROM 15.49 cm (6.1 inch) Super Retina XDR Display 12MP + 12MP | 12MP Front Camera A15 Bionic Chip, 6 Core Processor Processor 1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
itel Muzik 110,"₹1,299","₹1,279",1% off,4.1,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1900 mAh Lithium-ion Battery SC6531E Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase
"vivo V25 5G (Surfing Blue, 128 GB)","₹32,999","₹27,999",15% off,4.3,8 GB RAM | 128 GB ROM 16.36 cm (6.44 inch) Full HD+ Display 64MP + 8MP + 2MP | 50MP Front Camera 4500 mAh Lithium Battery Mediatek Dimensity 900 Processor 1 Year of Device & 6 Months for In-Box Accessories
"APPLE iPhone 11 (Black, 128 GB)","₹48,900","₹44,999",7% off,4.6,128 GB ROM 15.49 cm (6.1 inch) Liquid Retina HD Display 12MP + 12MP | 12MP Front Camera A13 Bionic Chip Processor Brand Warranty of 1 Year
"vivo Y56 5G (Black Engine, 128 GB)","₹22,999","₹17,999",21% off,4.2,4 GB RAM | 128 GB ROM 16.71 cm (6.58 inch) Full HD+ Display 50MP + 2MP | 16MP Front Camera 5000 mAh Battery Mediatek Dimensity 700 Processor 1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories
"Tecno Pova 3 (Tech Silver, 64 GB)","₹14,499","₹10,999",24% off,4.2,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB 17.53 cm (6.9 inch) Full HD+ Display 50MP + 2MP + 2MP | 8MP Front Camera 7000 mAh Battery MediaTek Helio G88 Processor One Year Warranty for Handset, 6 Months for Accessories"
"vivo V25 5G (Elegant Black, 256 GB)","₹36,999","₹27,997",24% off,4.2,12 GB RAM | 256 GB ROM 16.36 cm (6.44 inch) Full HD+ Display 64MP + 8MP + 2MP | 50MP Front Camera 4500 mAh Lithium Battery Mediatek Dimensity 900 Processor 1 Year of Device & 6 Months for In-Box Accessories
LAVA Gem,N/A,"₹2,099",N/A,4.2,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 7.11 cm (2.8 inch) QVGA Display 1.3MP Rear Camera 1750 mAh Battery 1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
LAVA Gem,N/A,"₹2,099",N/A,4.2,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 7.11 cm (2.8 inch) QVGA Display 1.3MP Rear Camera 1750 mAh Battery 1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
"vivo Y56 5G (Black Engine, 128 GB)","₹22,999","₹17,999",21% off,4.2,4 GB RAM | 128 GB ROM 16.71 cm (6.58 inch) Full HD+ Display 50MP + 2MP | 16MP Front Camera 5000 mAh Battery Mediatek Dimensity 700 Processor 1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories
"OPPO A77s (Sunset Orange, 128 GB)","₹22,999","₹16,499",28% off,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.66 cm (6.56 inch) HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Lithium-ion Polymer Battery Qualcomm Snapdragon 680 Processor 1 Year on Handset and 6 Months on Accessories
itel Power200,"₹1,749","₹1,399",20% off,4.1,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 2500 mAh Battery 1 Year Warranty for device 6 months for accessories
"REDMI Note 12 Pro+ 5G (Obsidian Black, 256 GB)","₹36,999","₹32,999",10% off,4.2,12 GB RAM | 256 GB ROM 16.94 cm (6.67 inch) Full HD+ AMOLED Display 200MP + 8MP + 2MP | 16MP Front Camera 4980 mAh Lithium Polymer Battery Mediatek Dimensity 1080 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
GFive C3 CARD,"₹1,499",₹999,33% off,3.7,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 800 mAh Battery 1 Year Manufacturer warranty.
"IQOO Neo 7 5G (Interstellar Black, 256 GB)","₹38,999","₹34,595",11% off,4.5,12 GB RAM | 256 GB ROM 17.22 cm (6.78 inch) Display 64MP Rear Camera 5000 mAh Battery 12 Months Domestic Warranty
"IQOO Neo 7 5G (Frost Blue, 256 GB)","₹38,999","₹33,978",12% off,4.5,12 GB RAM | 256 GB ROM 17.22 cm (6.78 inch) Display 64MP Rear Camera 5000 mAh Battery 12 Months domestic warranty
"vivo Y22 (Metaverse Green, 128 GB)","₹18,999","₹14,499",23% off,4.3,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.64 cm (6.55 inch) HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Lithium Battery Mediatek Helio G70 Processor 1 Year of Device & 6 Months for In-Box Accessories
"OnePlus Nord 2T 5G (Jade Fog, 128 GB)","₹28,999","₹28,499",1% off,4.4,8 GB RAM | 128 GB ROM 17.02 cm (6.7 inch) Display 50MP Rear Camera 4500 mAh Battery 12 Month
"vivo Y56 5G (Black Engine, 128 GB)","₹24,999","₹19,999",20% off,4.2,8 GB RAM | 128 GB ROM 16.71 cm (6.58 inch) Full HD+ Display 50MP + 2MP | 16MP Front Camera 5000 mAh Battery Mediatek Dimensity 700 Processor 1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories
Nokia 110 4G,"₹3,499","₹2,999",14% off,3.9,128 MB RAM | 48 MB ROM 4.57 cm (1.8 inch) Display 0.8MP Rear Camera 1020 mAh Battery 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including battery from the date of purchase
Cellecor X3,"₹1,749","₹1,105",36% off,3.5,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 1 Year Domestic Warranty
"vivo V25 5G (Surfing Blue, 256 GB)","₹36,999","₹28,490",22% off,4.2,12 GB RAM | 256 GB ROM 16.36 cm (6.44 inch) Full HD+ Display 64MP + 8MP + 2MP | 50MP Front Camera 4500 mAh Lithium Battery Mediatek Dimensity 900 Processor 1 Year of Device & 6 Months for In-Box Accessories
GFive A1,"₹1,099",₹699,36% off,3.6,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1000 mAh Battery Domestic Warranty
"vivo T1 44W (Midnight Galaxy, 128 GB)","₹23,990","₹17,999",24% off,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.36 cm (6.44 inch) Full HD+ AMOLED Display 50MP + 2MP + 2MP | 16MP Front Camera 5000 mAh Lithium Battery Qualcomm Snapdragon 680 Processor 1 Year Handset and 6 Months Accessories
itel Power200,"₹1,749","₹1,339",23% off,4.1,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 2500 mAh Battery 1 Year Warranty for device 6 months for accessories
"SAMSUNG GALAXY M13 5G (Stardust Brown, 64 GB)","₹16,999","₹12,990",23% off,4.1,4 GB RAM | 64 GB ROM 16.51 cm (6.5 inch) Display 50MP Rear Camera 5000 mAh Battery 12 Months Warranty
"vivo T1 44W (Midnight Galaxy, 128 GB)","₹19,990","₹14,499",27% off,4.5,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.36 cm (6.44 inch) Full HD+ AMOLED Display 50MP + 2MP + 2MP | 16MP Front Camera 5000 mAh Lithium Battery Qualcomm Snapdragon 680 Processor 1 Year Handset and 6 Months Accessories
"vivo T1 44W (Starry Sky, 128 GB)","₹19,990","₹14,499",27% off,4.5,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.36 cm (6.44 inch) Full HD+ AMOLED Display 50MP + 2MP + 2MP | 16MP Front Camera 5000 mAh Lithium Battery Qualcomm Snapdragon 680 Processor 1 Year Handset and 6 Months Accessories
"OPPO F21s Pro 5G (Starlight Black, 128 GB)","₹31,999","₹23,150",27% off,4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.33 cm (6.43 inch) Full HD+ E3 Super AMOLED Display 64MP + 2MP + 2MP | 16MP + 2MP Dual Front Camera 4500 mAh Battery Qualcomm SM6225 Snapdragon 680 4G (6 nm) Processor 12 months
"vivo Y22 (Starlit Blue, 128 GB)","₹19,990","₹15,499",22% off,4.3,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.64 cm (6.55 inch) HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Lithium Battery Mediatek Helio G70 Processor 1 Year of Device & 6 Months for In-Box Accessories
Kechaoda K28,"₹1,499","₹1,270",15% off,4.1,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB 6.1 cm (2.4 inch) QVGA Display 0.3MP Rear Camera 1700 mAh Battery 1 Year Manufacturer Warranty
SAREGAMA Carvaan Mobile M21 with 1500 pre-loaded songs,N/A,"₹2,490",N/A,4.1,32 MB RAM | 8 GB ROM 6.1 cm (2.4 inch) Display 0.3MP Rear Camera 2500 mAh Battery One Year domestic warranty against manufacturing defects
Micromax S115,"₹1,599","₹1,045",34% off,3.8,32 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) Display 800 mAh Battery 1 Year Manufacturer Warranty
"OPPO A77s (Starry Black, 128 GB)","₹22,999","₹16,499",28% off,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.66 cm (6.56 inch) HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Lithium-ion Polymer Battery Qualcomm Snapdragon 680 Processor 1 Year on Handset and 6 Months on Accessories
"realme Narzo N55 (Prime Blue, 64 GB)","₹12,999","₹11,973",7% off,4.2,4 GB RAM | 64 GB ROM 17.07 cm (6.72 inch) Display 64MP Rear Camera 5000 mAh Battery 1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories
SAREGAMA Carvaan Mobile M21 with 1500 pre-loaded songs,N/A,"₹2,490",N/A,4.1,32 MB RAM | 8 GB ROM 6.1 cm (2.4 inch) Display 0.3MP Rear Camera 2500 mAh Battery One Year domestic warranty against manufacturing defects
Cellecor X3,"₹1,749","₹1,005",42% off,3.5,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 1 Year Manufacturer Warranty
"vivo Y22 (Starlit Blue, 128 GB)","₹19,990","₹15,499",22% off,4.3,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.64 cm (6.55 inch) HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Lithium Battery Mediatek Helio G70 Processor 1 Year of Device & 6 Months for In-Box Accessories
Kechaoda K28,"₹1,499","₹1,270",15% off,4.1,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB 6.1 cm (2.4 inch) QVGA Display 0.3MP Rear Camera 1700 mAh Battery 1 Year Manufacturer Warranty
"Infinix Note 12 5G (Snowfall, 64 GB)","₹19,999","₹14,999",25% off,4.2,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB 17.02 cm (6.7 inch) Full HD+ AMOLED Display 50 MP + 2 MP Depth Lens + AI Lens | 16MP Front Camera 5000 mAh Li-ion Polymer Battery Mediatek Dimensity 810 5G Processor 1 Year on Handset and 6 Months on Accessories
KARBONN K9 Yuva,"₹1,490","₹1,299",12% off,3.9,64 MB RAM | 32 KB ROM 4.57 cm (1.8 inch) QVGA Display 2MP Rear Camera 2502 mAh Battery 1 Year Manufacturer Warranty
I Kall K14,₹899,₹719,20% off,3.4,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB 4.57 cm (1.8 inch) Display 1000 mAh Battery 12 Months
"APPLE iPhone 11 (White, 64 GB)","₹43,900","₹41,999",4% off,4.6,64 GB ROM 15.49 cm (6.1 inch) Liquid Retina HD Display 12MP + 12MP | 12MP Front Camera A13 Bionic Chip Processor Brand Warranty of 1 Year
"APPLE iPhone 14 Plus (Blue, 128 GB)","₹89,900","₹79,999",11% off,4.7,"128 GB ROM 17.02 cm (6.7 inch) Super Retina XDR Display 12MP + 12MP | 12MP Front Camera A15 Bionic Chip, 6 Core Processor Processor 1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
Kechaoda K33,"₹1,499","₹1,129",24% off,4,32 MB RAM | 32 MB ROM 3.56 cm (1.4 inch) Display 0.3MP Rear Camera 800 mAh Battery 1 Year Warranty
"vivo T1 44W (Midnight Galaxy, 128 GB)","₹23,990","₹17,999",24% off,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.36 cm (6.44 inch) Full HD+ AMOLED Display 50MP + 2MP + 2MP | 16MP Front Camera 5000 mAh Lithium Battery Qualcomm Snapdragon 680 Processor 1 Year Handset and 6 Months Accessories
"vivo T1 44W (Starry Sky, 128 GB)","₹23,990","₹17,999",24% off,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.36 cm (6.44 inch) Full HD+ AMOLED Display 50MP + 2MP + 2MP | 16MP Front Camera 5000 mAh Lithium Battery Qualcomm Snapdragon 680 Processor 1 Year Handset and 6 Months Accessories
Kechaoda K10,"₹1,399","₹1,085",22% off,3.9,32 MB RAM | 32 MB ROM 1.68 cm (0.66 inch) NA Display 300 mAh Battery 1 Year Manufacturer Warranty
"SAMSUNG Galaxy A34 5G (Awesome Graphite, 256 GB)","₹39,499","₹32,999",16% off,4.2,"8 GB RAM | 256 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) Full HD+ Display 48MP + 8MP + 5MP | 13MP Front Camera 5000 mAh Li-ion Battery Battery Dimensity 1080, Octa Core Processor 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories"
"OPPO F21s Pro 5G (Starlight Black, 128 GB)","₹31,999","₹23,150",27% off,4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.33 cm (6.43 inch) Full HD+ E3 Super AMOLED Display 64MP + 2MP + 2MP | 16MP + 2MP Dual Front Camera 4500 mAh Battery Qualcomm SM6225 Snapdragon 680 4G (6 nm) Processor 12 months
"POCO F5 5G (Snowstorm White, 256 GB)","₹39,999","₹33,999",15% off,4.2,12 GB RAM | 256 GB ROM 16.94 cm (6.67 inch) Full HD+ Display 64MP (OIS) + 8MP + 2MP | 16MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 7+ Gen 2 (4nm) Processor 2 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Nokia 110 TA-1302 DS,"₹2,099","₹1,799",14% off,4,4 MB RAM | 4 MB ROM | Expandable Upto 32 MB 4.5 cm (1.77 inch) QVGA Display 1MP Rear Camera 800 mAh Battery Brand Warranty of 1 Year Available for Mobile
Kechaoda K300,"₹1,499","₹1,290",13% off,4,32 MB RAM | 32 MB ROM 3.3 cm (1.3 inch) Display 0.3MP Rear Camera 800 mAh Battery 1 YEAR FOR HANDSET
Snexian ROCK 310,"₹1,499",₹699,53% off,3.5,32 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) NA Display 0.3MP Rear Camera 1000 mAh Battery 3 Months Domestic Warranty
itel it5026,"₹1,699","₹1,289",24% off,4,4 MB RAM | 4 MB ROM 6.1 cm (2.4 inch) Display 2MP Rear Camera 1200 mAh Battery 1 YEAR Brand Warranty
itel it5026,"₹1,699","₹1,289",24% off,4,4 MB RAM | 4 MB ROM 6.1 cm (2.4 inch) Display 2MP Rear Camera 1200 mAh Battery 1 Year Manufacturer Warranty on handset and six month of accessories
itel IT5026,"₹1,699","₹1,289",24% off,4,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB 6.1 cm (2.4 inch) Display 2MP Rear Camera 1200 mAh Lithium-ion Battery SC6531E Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase
Nokia 150 DS 2020,"₹2,999","₹2,998",N/A,4.1,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB 6.1 cm (2.4 inch) Display 0.3MP Rear Camera 1020 mAh Lithium-ion Battery MediaTek Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase
Kechaoda K33,"₹1,437","₹1,120",22% off,4,32 MB RAM | 32 MB ROM 3.56 cm (1.4 inch) Display 0.3MP Rear Camera 800 mAh Battery 1 Year Warranty
"Google Pixel 7a (Charcoal, 128 GB)",N/A,"₹43,999",N/A,4,8 GB RAM | 128 GB ROM 15.49 cm (6.1 inch) Full HD+ Display 64MP (OIS) + 13MP | 13MP Front Camera 4300 mAh Battery Tensor G2 Processor 1 Year Domestic Warranty
"Google Pixel 7a (Sea, 128 GB)",N/A,"₹43,999",N/A,4,8 GB RAM | 128 GB ROM 15.49 cm (6.1 inch) Full HD+ Display 64MP (OIS) + 13MP | 13MP Front Camera 4300 mAh Battery Tensor G2 Processor 1 Year Domestic Warranty
"realme Narzo 50 (Speed Black, 128 GB)","₹17,999","₹12,999",27% off,4.3,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 2MP + 2MP | 16MP Front Camera 5000 mAh Lithium Polymer Battery Mediatek Helio G96 Processor 1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
"vivo T1 44W (Starry Sky, 128 GB)","₹20,990","₹15,999",23% off,4.4,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.36 cm (6.44 inch) Full HD+ AMOLED Display 50MP + 2MP + 2MP | 16MP Front Camera 5000 mAh Lithium Battery Qualcomm Snapdragon 680 Processor 1 Year Handset and 6 Months Accessories
"vivo T1 44W (Midnight Galaxy, 128 GB)","₹20,990","₹15,999",23% off,4.4,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.36 cm (6.44 inch) Full HD+ AMOLED Display 50MP + 2MP + 2MP | 16MP Front Camera 5000 mAh Lithium Battery Qualcomm Snapdragon 680 Processor 1 Year Handset and 6 Months Accessories
"SAMSUNG Galaxy S22 Plus 5G (Phantom Black, 128 GB)","₹1,01,999","₹49,999",50% off,4.5,8 GB RAM | 128 GB ROM 16.76 cm (6.6 inch) Full HD+ Display 50MP + 12MP + 10MP | 10MP Front Camera 4500 mAh Lithium-ion Battery Qualcomm Snapdragon 8 Gen 1 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
KARBONN KX3S,"₹1,190","₹1,099",7% off,3.8,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) FWVGA+ Display 0MP | 0.03MP Front Camera 1000 mAh Battery NA Processor 1 year manufacturer defect
"I Kall King Talking, Contact icon and Auto Call Recording",₹999,₹844,15% off,3.6,32 MB RAM | 64 MB ROM 6.1 cm (2.4 inch) Display 0.3MP Rear Camera 1000 mAh Battery 12 Month Manufacturer Warranty
MTR Ferrari,"₹1,399","₹1,390",N/A,4.1,64 MB RAM | 64 MB ROM 4.5 cm (1.77 inch) Display 0.3MP Rear Camera 800 mAh Battery 12 Months
Jmax Super 8,"₹1,299",₹759,41% off,N/A,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1100 mAh Battery 1 Year Domestic Warranty
GFive U220+,₹899,₹695,22% off,3.5,32 MB RAM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 1 Year Manufacturer warranty.
Snexian GURU 106,"₹1,449",₹699,51% off,3.3,32 MB RAM | 32 MB ROM 449.58 cm (177 inch) Display 1MP Rear Camera 850 mAh Battery 3 Months Warranty
"vivo T1 44W (Midnight Galaxy, 128 GB)","₹19,990","₹14,499",27% off,4.5,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.36 cm (6.44 inch) Full HD+ AMOLED Display 50MP + 2MP + 2MP | 16MP Front Camera 5000 mAh Lithium Battery Qualcomm Snapdragon 680 Processor 1 Year Handset and 6 Months Accessories
Cellecor E8 Plus,"₹1,949","₹1,299",33% off,3.5,32 MB RAM | 32 MB ROM 6.1 cm (2.4 inch) Display 0.8MP Rear Camera 2750 mAh Battery 1 year warranty for device and 6months warranty for accessories
"itel A25 New (Starry Black, 16 GB)","₹5,999","₹4,325",27% off,4.3,"1 GB RAM | 16 GB ROM 12.7 cm (5 inch) Display 5MP Rear Camera 3020 mAh Battery 12 Months domestic Warranty for device
6 months for accessories"
"MOTOROLA Edge 40 (Lunar Blue, 256 GB)","₹34,999","₹29,999",14% off,4.2,8 GB RAM | 256 GB ROM 16.64 cm (6.55 inch) Full HD+ Display 50MP + 13MP | 32MP Front Camera 4400 mAh Battery Dimensity 8020 Processor PMMA Acrylic Glass 1 Year Handset and 6 Months Accessories
itel Muzik 110,"₹1,290","₹1,253",2% off,4.1,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1900 mAh Lithium-ion Battery SC6531E Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase
"vivo T1 Pro 5G (Turbo Cyan, 128 GB)","₹30,990","₹24,999",19% off,4.4,8 GB RAM | 128 GB ROM 16.36 cm (6.44 inch) Full HD+ AMOLED Display 64MP + 8MP + 2MP | 16MP Front Camera 4700 mAh Lithium Battery Qualcomm Snapdragon 778G 5G Mobile Platform Processor 1 Year Handset and 6 Months Accessories
KARBONN K310i,"₹1,190",₹968,18% off,3.6,10 MB RAM | 10 MB ROM 4.57 cm (1.8 inch) NA Display 800 mAh Battery 1 Year Warranty
KARBONN K310i,"₹1,190",₹959,19% off,3.6,10 MB RAM | 10 MB ROM 4.57 cm (1.8 inch) NA Display 800 mAh Battery 1 Year
"Google Pixel 7a (Snow, 128 GB)",N/A,"₹43,999",N/A,4,8 GB RAM | 128 GB ROM 15.49 cm (6.1 inch) Full HD+ Display 64MP (OIS) + 13MP | 13MP Front Camera 4300 mAh Battery Tensor G2 Processor 1 Year Domestic Warranty
"MOTOROLA Edge 40 (Lunar Blue, 256 GB)","₹34,999","₹29,999",14% off,4.2,8 GB RAM | 256 GB ROM 16.64 cm (6.55 inch) Full HD+ Display 50MP + 13MP | 32MP Front Camera 4400 mAh Battery Dimensity 8020 Processor PMMA Acrylic Glass 1 Year Handset and 6 Months Accessories
"Google Pixel 7a (Snow, 128 GB)",N/A,"₹43,999",N/A,4,8 GB RAM | 128 GB ROM 15.49 cm (6.1 inch) Full HD+ Display 64MP (OIS) + 13MP | 13MP Front Camera 4300 mAh Battery Tensor G2 Processor 1 Year Domestic Warranty
KARBONN K310i,"₹1,190",₹968,18% off,3.6,10 MB RAM | 10 MB ROM 4.57 cm (1.8 inch) NA Display 800 mAh Battery 1 Year Warranty
"vivo T1 Pro 5G (Turbo Cyan, 128 GB)","₹30,990","₹24,999",19% off,4.4,8 GB RAM | 128 GB ROM 16.36 cm (6.44 inch) Full HD+ AMOLED Display 64MP + 8MP + 2MP | 16MP Front Camera 4700 mAh Lithium Battery Qualcomm Snapdragon 778G 5G Mobile Platform Processor 1 Year Handset and 6 Months Accessories
"OnePlus 10R (Forest Green, 256 GB)","₹42,999","₹34,990",18% off,4,12 GB RAM | 256 GB ROM 17.02 cm (6.7 inch) Display 50MP Rear Camera 5000 mAh Battery 1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
"Google Pixel 7 (Obsidian, 128 GB)","₹59,999","₹49,999",16% off,4.3,8 GB RAM | 128 GB ROM 16.0 cm (6.3 inch) Full HD+ Display 50MP + 12MP | 10.8MP Front Camera 4270 mAh Battery Google Tensor G2 Processor 1 Year Domestic Warranty
"Google Pixel 7 (Snow, 128 GB)","₹59,999","₹49,999",16% off,4.3,8 GB RAM | 128 GB ROM 16.0 cm (6.3 inch) Full HD+ Display 50MP + 12MP | 10.8MP Front Camera 4270 mAh Battery Google Tensor G2 Processor NA
"vivo T1 Pro 5G (Turbo Cyan, 128 GB)","₹28,990","₹23,999",17% off,4.4,6 GB RAM | 128 GB ROM 16.36 cm (6.44 inch) Full HD+ AMOLED Display 64MP + 8MP + 2MP | 16MP Front Camera 4700 mAh Lithium Battery Qualcomm Snapdragon 778G 5G Mobile Platform Processor 1 Year Handset and 6 Months Accessories
